0.011909,0.020609,0.080942,0.051355,0.043954,0.071450,0.048577,0.037856,0.001558,0.036797,0.007472,0.022953,0.019764,0.008729,0.071314,0.065418,0.000485,0.023459,0.024312,0.021856,0.026444,0.019951,0.024266,0.028661,0.007116,0.034979,0.015092,0.052850,0.049506,0.009296,0.007539,0.017814,0.035716
0.042635,0.047440,0.056231,0.010724,0.034598,0.028184,0.043522,0.014423,0.009312,0.016867,0.053624,0.000258,0.041958,0.011104,0.052932,0.043456,0.047298,0.046329,0.002624,0.014232,0.039184,0.016349,0.013342,0.026456,0.000588,0.003686,0.035587,0.026582,0.041521,0.027597,0.052602,0.047775,0.050981
0.051809,0.032434,0.027318,0.041620,0.046411,0.021589,0.012764,0.031574,0.048693,0.012870,0.041405,0.018467,0.016604,0.050686,0.050194,0.038119,0.039634,0.018431,0.057855,0.013662,0.025765,0.043220,0.008039,0.050868,0.006474,0.007026,0.047738,0.049882,0.015212,0.013599,0.017143,0.008158,0.034741
0.002198,0.029298,0.046240,0.031471,0.002815,0.053709,0.024618,0.052224,0.064238,0.013188,0.034347,0.007579,0.019866,0.019537,0.067220,0.043745,0.007080,0.041804,0.010379,0.007236,0.025928,0.002240,0.039020,0.041470,0.012712,0.008087,0.023507,0.054448,0.045427,0.039690,0.050342,0.017892,0.060443
0.043616,0.005229,0.050852,0.002481,0.042161,0.031350,0.031785,0.042445,0.002922,0.005266,0.038014,0.032988,0.052036,0.034444,0.030306,0.049126,0.050685,0.020014,0.052351,0.002440,0.041281,0.049172,0.032358,0.023609,0.046829,0.055696,0.013019,0.002094,0.020754,0.008300,0.037338,0.023560,0.025478
0.012652,0.050212,0.016824,0.038370,0.050083,0.033287,0.040780,0.017190,0.005371,0.010904,0.052072,0.031612,0.024340,0.014985,0.000970,0.017615,0.039131,0.034672,0.049589,0.045032,0.026447,0.048249,0.036048,0.011446,0.033514,0.030922,0.038548,0.037134,0.038357,0.030195,0.050925,0.009537,0.022987
0.023555,0.053868,0.013518,0.029203,0.037823,0.020911,0.032644,0.047745,0.032395,0.041949,0.044231,0.033974,0.019629,0.033492,0.034240,0.053597,0.022150,0.010856,0.015916,0.042112,0.043525,0.036322,0.046248,0.035804,0.026565,0.022349,0.050033,0.009281,0.005028,0.003780,0.050477,0.022477,0.004301
0.004062,0.001980,0.036075,0.008552,0.052407,0.024358,0.049891,0.041157,0.014463,0.041401,0.007453,0.016065,0.015378,0.030687,0.007021,0.049460,0.021530,0.040392,0.038977,0.055651,0.034337,0.036381,0.019272,0.047881,0.026648,0.042520,0.046609,0.053934,0.000915,0.007790,0.053410,0.043922,0.029422
0.053490,0.038888,0.019718,0.028111,0.020789,0.057484,0.012631,0.048458,0.049931,0.046242,0.013731,0.040177,0.022264,0.032754,0.061199,0.013117,0.023511,0.022391,0.008896,0.058877,0.019155,0.032747,0.024014,0.035036,0.026837,0.007843,0.012314,0.055306,0.004331,0.026795,0.021752,0.027072,0.034140
0.047541,0.022041,0.025503,0.040871,0.025075,0.047016,0.022759,0.010980,0.020617,0.016271,0.044186,0.046371,0.013962,0.048664,0.007492,0.043620,0.009561,0.019343,0.052361,0.023352,0.048647,0.029714,0.044862,0.045107,0.031010,0.038709,0.024375,0.051745,0.004117,0.023120,0.031516,0.039414,0.000075
0.017429,0.053889,0.027464,0.029534,0.025629,0.015897,0.007382,0.034221,0.023262,0.044178,0.057849,0.012089,0.050731,0.051648,0.041801,0.009196,0.047507,0.005847,0.049766,0.026698,0.020810,0.044868,0.026943,0.054562,0.037487,0.007601,0.028300,0.009893,0.004569,0.049177,0.038498,0.013670,0.031604
0.049952,0.023549,0.009169,0.036595,0.033152,0.039644,0.022098,0.049248,0.025561,0.045028,0.042280,0.042643,0.014599,0.034318,0.050157,0.046209,0.015786,0.031016,0.034066,0.041674,0.016659,0.004323,0.017596,0.016248,0.030828,0.050666,0.020785,0.050257,0.008094,0.025923,0.025514,0.003055,0.043307
0.012825,0.040171,0.016478,0.034987,0.008344,0.016195,0.035383,0.008769,0.052559,0.037072,0.048309,0.002354,0.040860,0.016183,0.000497,0.005976,0.027551,0.034603,0.053568,0.044389,0.016658,0.043233,0.055233,0.045724,0.008266,0.035848,0.046480,0.038054,0.005714,0.041094,0.037872,0.047769,0.040982
0.051714,0.006129,0.001882,0.032761,0.064795,0.018757,0.041017,0.009031,0.060588,0.009204,0.067108,0.007502,0.056895,0.024990,0.011086,0.047848,0.052122,0.013610,0.051899,0.030128,0.001815,0.038592,0.051213,0.025229,0.010174,0.019993,0.046758,0.066586,0.026028,0.029636,0.000828,0.000069,0.024016
0.036040,0.016095,0.027346,0.009785,0.049822,0.008027,0.026627,0.047671,0.056144,0.019653,0.013238,0.001652,0.030215,0.044571,0.044629,0.020822,0.021816,0.050832,0.008317,0.009392,0.030513,0.027887,0.060157,0.048515,0.053356,0.013913,0.061183,0.004494,0.038842,0.006081,0.049022,0.050980,0.012361
