22,6,2,1,1,1
22,6,2,2,1
22,6,2,1,1,1
21,11,1
21,11,1
21,11,1
21,11,1
16,5,11,1
12,16,5
12,16,5
12,16,3,2
12,15,5,1
5,10,17,1
28,5
28,5
28,5
28,5
28,5
33














