23.0,25.0,15.0,13.0,15.0,15.0
24.0,24.0,15.0,16.0,16.0
25.0,24.0,16.0,15.0,13.0
23.0,26.0,21.0,10.0
23.0,19.0,24.0,21.0,15.0
23.0,19.0,22.0,14.0
24.0,23.0
24.0
