22,6,2,1,1,1
22,6,2,2,1
22,7,2,1,1
12,8,11,1,1
8,5,7,11,1,1
16,5,11,1
18,6,11
17,6,11,1
25,5,4
25,5,4
25,5,4
25,5,4
25,5,4
29,5
29,5
28,5,1
29,5
29,5
29,5
29,5
33












