0.000137,0.031335,0.004747,0.033123,0.051083,0.048553,0.015720,0.017251,0.007123,0.024764,0.006029,0.036932,0.011473,0.020873,0.000010,0.050157,0.026926,0.049817,0.010357,0.049486,0.040897,0.046093,0.033708,0.037032,0.030979,0.045607,0.034138,0.059569,0.041968,0.016187,0.053909,0.045309,0.018709
0.002127,0.020005,0.004422,0.018154,0.047500,0.046057,0.035923,0.017068,0.039661,0.031161,0.004576,0.042335,0.040584,0.051132,0.014757,0.002630,0.046755,0.035018,0.037104,0.025668,0.041720,0.052142,0.035662,0.046616,0.018553,0.040527,0.041415,0.030298,0.040841,0.008475,0.034517,0.029246,0.017354
0.034192,0.053883,0.052164,0.000644,0.004306,0.052545,0.033974,0.033394,0.048321,0.014317,0.055786,0.044710,0.011044,0.004115,0.014565,0.024378,0.021295,0.013666,0.010334,0.039739,0.008908,0.003912,0.018639,0.007643,0.044636,0.045666,0.033281,0.047328,0.032804,0.045066,0.041369,0.056918,0.046456
0.003959,0.051725,0.041819,0.033098,0.016072,0.037407,0.020535,0.051572,0.027968,0.056498,0.045238,0.022614,0.004306,0.007475,0.025925,0.034134,0.055888,0.012543,0.007495,0.002535,0.038500,0.021730,0.025533,0.043951,0.015315,0.006332,0.007703,0.040388,0.055703,0.026113,0.052889,0.054447,0.052589
0.027952,0.041911,0.023878,0.019874,0.044277,0.020939,0.026224,0.013136,0.054161,0.022717,0.027825,0.004041,0.055795,0.005385,0.043881,0.057836,0.029309,0.058401,0.046261,0.031367,0.052194,0.030876,0.009568,0.033776,0.017092,0.003229,0.029764,0.029726,0.036777,0.013906,0.043516,0.024484,0.019922
0.010289,0.047608,0.022777,0.026309,0.014944,0.040747,0.055383,0.004648,0.000524,0.030237,0.022242,0.038981,0.052422,0.023519,0.011122,0.032018,0.043508,0.018986,0.055797,0.054635,0.000533,0.047918,0.047961,0.000576,0.013541,0.030002,0.052005,0.037131,0.055895,0.041591,0.029823,0.030015,0.006316
0.048403,0.003035,0.010305,0.033517,0.013453,0.064711,0.021474,0.054345,0.013763,0.010644,0.021952,0.065173,0.009576,0.006643,0.010122,0.019891,0.021006,0.046844,0.025849,0.038281,0.046470,0.027815,0.044109,0.003116,0.019532,0.034936,0.010905,0.015157,0.040797,0.059022,0.054205,0.056800,0.048147
0.025094,0.028611,0.005686,0.043589,0.020305,0.031404,0.013405,0.022827,0.018018,0.006984,0.047373,0.018312,0.011405,0.004948,0.051058,0.037803,0.054085,0.040412,0.048087,0.060855,0.001300,0.032938,0.025166,0.038146,0.050564,0.046696,0.026155,0.062060,0.040746,0.005441,0.037211,0.026813,0.016506
0.004672,0.037399,0.003059,0.000242,0.046435,0.041207,0.048452,0.046573,0.002490,0.034524,0.050880,0.012627,0.017970,0.051141,0.020874,0.050205,0.013423,0.047255,0.035381,0.041397,0.017323,0.015892,0.026009,0.018740,0.004019,0.028531,0.051516,0.028416,0.033668,0.049602,0.050596,0.034559,0.034923
0.032710,0.036944,0.002025,0.039871,0.033191,0.055422,0.046710,0.029915,0.014001,0.037735,0.004012,0.014100,0.018299,0.050336,0.000928,0.050399,0.024109,0.018952,0.020794,0.045289,0.049216,0.040200,0.043153,0.005255,0.051371,0.021091,0.030727,0.031313,0.012924,0.011503,0.053977,0.043510,0.030017
