27,4,1,1,1
28,5,1,1
27,5,1,1
30,5
30,5
30,5
30,5
30,5
30,5
30,5
30,5
30,5
31,3
26,3,5
26,3,5
5,21,3,5
4,21,3,5
4,28,1
4,29
17,18
17,18
17,18
17,18
17,18
17,18
17,18
17,18
17,18
17,18
13,21
13,21
13,21
13,21
