0.005136,0.037812,0.051907,0.033965,0.047158,0.020027,0.036433,0.013112,0.054683,0.010829,0.034695,0.050304,0.031529,0.020789,0.025375,0.043446,0.036891,0.018284,0.010428,0.035042,0.030536,0.042172,0.004754,0.054605,0.013800,0.003162,0.026093,0.016827,0.039680,0.053137,0.048603,0.034636,0.014150
0.034387,0.029540,0.011043,0.050105,0.044732,0.012517,0.002028,0.034089,0.037716,0.055224,0.053469,0.028468,0.039352,0.009096,0.018276,0.003949,0.043629,0.026878,0.009865,0.005943,0.018342,0.012529,0.010216,0.029036,0.015424,0.032783,0.044580,0.039325,0.057352,0.041729,0.066851,0.063121,0.018406
0.038577,0.037824,0.053336,0.040557,0.025541,0.030077,0.054219,0.028336,0.040681,0.000060,0.003468,0.017441,0.028667,0.024978,0.015745,0.049717,0.044466,0.017760,0.002220,0.037091,0.046553,0.046979,0.041930,0.015875,0.050551,0.022391,0.015250,0.007484,0.024660,0.028516,0.043024,0.041280,0.024747
0.049905,0.030606,0.027612,0.045331,0.013537,0.061972,0.012007,0.053806,0.050828,0.036103,0.043157,0.006789,0.001376,0.025874,0.044096,0.022568,0.018460,0.039259,0.036773,0.008063,0.002465,0.039013,0.001746,0.021771,0.014309,0.053708,0.016493,0.036171,0.059799,0.040640,0.007284,0.039737,0.038742
0.027910,0.062162,0.060181,0.039846,0.023208,0.023803,0.003061,0.005479,0.067518,0.025680,0.003446,0.018837,0.065862,0.040968,0.020775,0.038534,0.005970,0.029107,0.048872,0.060744,0.017076,0.055430,0.020170,0.007463,0.058354,0.015682,0.054699,0.008079,0.043226,0.003603,0.012659,0.001648,0.029947
0.041804,0.019820,0.024367,0.012813,0.036662,0.026084,0.039423,0.047272,0.019654,0.029686,0.019366,0.017272,0.043754,0.003977,0.043523,0.015977,0.032306,0.025992,0.004056,0.008001,0.029957,0.025141,0.038480,0.027320,0.037902,0.029331,0.022807,0.037088,0.076295,0.037553,0.008801,0.034836,0.082681
0.021573,0.054454,0.002462,0.034758,0.020782,0.031382,0.000434,0.038718,0.012492,0.031401,0.056595,0.048636,0.059708,0.039442,0.026632,0.021961,0.008783,0.005569,0.012521,0.011252,0.048652,0.049309,0.028367,0.056893,0.016249,0.031272,0.054562,0.029787,0.049557,0.009069,0.018299,0.046322,0.022107
0.005474,0.020686,0.050111,0.035809,0.006934,0.023068,0.029962,0.044646,0.055130,0.000117,0.019025,0.036244,0.018548,0.024876,0.010607,0.046661,0.039381,0.007551,0.025706,0.021321,0.007273,0.030438,0.016501,0.042719,0.008923,0.045488,0.061933,0.009517,0.084872,0.018385,0.013019,0.049577,0.089500
0.019393,0.042785,0.062981,0.023850,0.018343,0.028886,0.036841,0.033952,0.055648,0.014655,0.043049,0.038202,0.005437,0.013601,0.044879,0.006972,0.025339,0.004370,0.017505,0.034215,0.057795,0.039455,0.043944,0.004984,0.029508,0.020445,0.030082,0.024327,0.040891,0.015464,0.042544,0.053315,0.026342
0.062845,0.040277,0.041268,0.049613,0.040613,0.045239,0.042412,0.011976,0.031484,0.012590,0.018500,0.005407,0.064258,0.035102,0.001816,0.000649,0.025562,0.051100,0.007939,0.058568,0.060604,0.008233,0.037071,0.005601,0.049257,0.040086,0.010669,0.007178,0.024941,0.047421,0.038029,0.022962,0.000727
