30,1,1,1
30,1,1,1
30,3
30,3
30,3
30,3
30,3
31,3
31,3
31,3
31,2
31,2
31,2
31,2
31,2
31,3
31,3
31,3
31,3
31,3
31,3
31,3
31,3
31,3
31,3
31,3
31,3
31,3
31,3
31,3
31,3
31,3
31,3
